113	Strong Ultrafilter Topology	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	2	3	2	0	2	2	1	0											
114	Single Ultrafilter Topology	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	3	1	1	1	0	1	0											
115	Nested Rectangles	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0											
116	Topologist's Sine Curve	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	1	1	0											
117	Closed Topologist's Sine Curve	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0											
118	Extended Topologist's Sine Curve	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0											
119	The Infinite Broom	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	1	1	0											
120	The Closed Infinite Broom	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0											
121	The Integer Broom	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2	3	0	1	1	0	1	1											
122	Nested Angles	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0											
123	The Infinite Cage	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	1	1	0											
125	Gustin's Sequence Space	1	1	1	2	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	2	2	1	0	1	0	1	0	0	1	0	0	0	0	2	0	0	2	2	1	0	0	0	0	0	0	0	2	3	2	1	1	0	1	1											
126	Roy's Lattice Space	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	3	0	1	1	0	1	1											
127	Roy's Lattice Subspace	1	1	1	1	0	0	0	0	1	2	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	3	0	1	1	0	1	0											
128	Cantor's Leaky Tent	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	1	1	2	2	0	0	1	1	0											
129	Cantor's Teepee	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	2	2	0	0	1	1	0											
130	A Psuedo-Arc	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	2	0	0	2	2	1	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0											
131	Miller's Biconnected Set	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	0	0	2	2	2	1	0	2	0	0	0	0	0	0	1	1	2	2	0	0	2	1	0											
132	Wheel without its Hub	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0											
133	Tangora's Connected Space	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2											
135	Sierpinski's Metric Space	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0											
136	Duncan's Space	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	0	0	1	1	2	2	0	0	1	1	0											
139	The Post Office Metric	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	1	0	0	1	1	0											
140	The Radial Metric	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0											
141	Radial Interval Topology	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	1	0											
142	Bing's Discrete Extension Space	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	2	2	2	2	2	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0	0	3	1	0	0	0	0	0											
143	Michael's Closed Subspace	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0	0	3	2	0	0	0	0	0
